date,market,account,brand,category,rep,goal,sales_volume,displays,pods,voids
2026-01-24,Houston,Tom Thumb,Estate Ridge Cabernet,Spirits,Taylor Morgan,106,101,0,6,2
2026-01-24,San Antonio,Central Market,Lone Star Vodka,Spirits,Drew Kim,141,116,1,6,1
2026-01-24,San Antonio,Whole Foods,Hill Country IPA,Wine,Casey Diaz,172,142,0,12,1
2026-01-24,Austin,Whole Foods,Lone Star Vodka,Spirits,Casey Diaz,95,108,2,10,0
2026-01-24,San Antonio,Tom Thumb,Lone Star Vodka,Wine,Casey Diaz,133,133,1,9,2
2026-01-24,Austin,Tom Thumb,Hill Country IPA,Beer,Jamie Patel,158,173,1,13,0
2026-01-24,Austin,Whole Foods,Prairie Pinot Grigio,Wine,Jamie Patel,127,112,0,14,1
2026-01-24,Austin,Tom Thumb,Estate Ridge Cabernet,Spirits,Taylor Morgan,114,108,0,14,1
2026-01-24,Houston,Tom Thumb,Lone Star Vodka,Wine,Casey Diaz,135,149,1,11,0
2026-01-24,Austin,Market Street,Estate Ridge Cabernet,Beer,Alex Carter,190,194,2,16,1
2026-01-24,Dallas,Whole Foods,Prairie Pinot Grigio,Spirits,Jamie Patel,117,107,1,13,3
2026-01-24,Dallas,Market Street,Hill Country IPA,Beer,Sam Nguyen,164,178,1,14,1
2026-01-24,San Antonio,Whole Foods,Gulf Tequila,Beer,Sam Nguyen,211,192,0,16,0
2026-01-24,Houston,Kroger,Hill Country IPA,Wine,Taylor Morgan,138,144,1,13,2
2026-01-24,San Antonio,Kroger,Gulf Tequila,Beer,Jordan Lee,177,190,1,12,0
2026-01-24,San Antonio,Market Street,Lone Star Vodka,Wine,Alex Carter,151,140,0,6,1
2026-01-24,Dallas,Tom Thumb,Lone Star Vodka,Wine,Drew Kim,114,102,0,15,1
2026-01-24,Houston,Tom Thumb,Estate Ridge Cabernet,Beer,Drew Kim,208,196,1,14,3
2026-01-24,Dallas,Tom Thumb,Estate Ridge Cabernet,Spirits,Drew Kim,92,74,0,14,0
2026-01-24,Austin,Market Street,Lone Star Vodka,Wine,Alex Carter,150,120,1,8,2
2026-01-24,Houston,Whole Foods,Estate Ridge Cabernet,Spirits,Sam Nguyen,121,125,2,9,1
2026-01-24,San Antonio,Whole Foods,Gulf Tequila,Beer,Casey Diaz,202,317,3,15,0
2026-01-24,Dallas,Market Street,Lone Star Vodka,Wine,Drew Kim,147,135,1,10,2
2026-01-24,Austin,Whole Foods,Gulf Tequila,Wine,Riley Brooks,169,153,0,8,0
2026-01-24,Dallas,Kroger,Lone Star Vodka,Spirits,Jordan Lee,87,81,2,7,2
2026-01-24,Austin,Whole Foods,Lone Star Vodka,Beer,Taylor Morgan,192,204,0,11,0
2026-01-24,Dallas,Tom Thumb,Prairie Pinot Grigio,Spirits,Riley Brooks,109,133,4,14,0
2026-01-24,Houston,Whole Foods,Estate Ridge Cabernet,Spirits,Casey Diaz,134,121,2,11,0
2026-01-24,San Antonio,Central Market,Estate Ridge Cabernet,Wine,Casey Diaz,141,148,0,7,0
2026-01-24,Houston,Kroger,Prairie Pinot Grigio,Spirits,Riley Brooks,144,118,0,6,4
2026-01-25,Dallas,Market Street,Prairie Pinot Grigio,Spirits,Taylor Morgan,133,162,3,14,0
2026-01-25,Dallas,Kroger,Gulf Tequila,Wine,Casey Diaz,135,148,2,14,2
2026-01-25,Dallas,Central Market,Gulf Tequila,Wine,Casey Diaz,121,103,0,10,4
2026-01-25,Houston,Whole Foods,Prairie Pinot Grigio,Beer,Alex Carter,187,167,0,13,2
2026-01-25,Dallas,Tom Thumb,Prairie Pinot Grigio,Spirits,Taylor Morgan,112,141,1,9,2
2026-01-25,Austin,Market Street,Prairie Pinot Grigio,Wine,Casey Diaz,175,192,2,11,0
2026-01-25,San Antonio,Market Street,Lone Star Vodka,Spirits,Drew Kim,166,160,0,11,0
2026-01-25,Dallas,Tom Thumb,Gulf Tequila,Spirits,Riley Brooks,105,110,1,15,0
2026-01-25,Dallas,Kroger,Gulf Tequila,Wine,Jamie Patel,105,97,0,16,1
2026-01-25,Austin,Tom Thumb,Estate Ridge Cabernet,Beer,Drew Kim,158,186,0,8,2
2026-01-25,San Antonio,Market Street,Estate Ridge Cabernet,Spirits,Jamie Patel,149,133,0,11,1
2026-01-25,Dallas,Kroger,Lone Star Vodka,Beer,Casey Diaz,133,107,0,18,2
2026-01-25,San Antonio,Market Street,Estate Ridge Cabernet,Beer,Sam Nguyen,239,214,0,15,0
2026-01-25,Austin,Whole Foods,Estate Ridge Cabernet,Wine,Jamie Patel,134,160,1,14,0
2026-01-25,Houston,Kroger,Estate Ridge Cabernet,Spirits,Casey Diaz,149,183,2,11,0
2026-01-25,Austin,Whole Foods,Lone Star Vodka,Beer,Alex Carter,196,197,0,15,0
2026-01-25,Dallas,Kroger,Gulf Tequila,Wine,Casey Diaz,142,135,1,13,2
2026-01-25,Dallas,Tom Thumb,Lone Star Vodka,Wine,Taylor Morgan,127,141,1,10,1
2026-01-25,Houston,Central Market,Prairie Pinot Grigio,Spirits,Alex Carter,116,131,0,13,0
2026-01-25,San Antonio,Central Market,Gulf Tequila,Wine,Casey Diaz,158,181,2,12,1
2026-01-25,Houston,Whole Foods,Prairie Pinot Grigio,Wine,Casey Diaz,168,205,2,16,0
2026-01-25,Houston,Whole Foods,Prairie Pinot Grigio,Wine,Casey Diaz,165,148,1,14,2
2026-01-25,Houston,Kroger,Estate Ridge Cabernet,Wine,Taylor Morgan,148,148,0,12,1
2026-01-25,Houston,Market Street,Prairie Pinot Grigio,Spirits,Riley Brooks,165,194,3,6,0
2026-01-25,Austin,Central Market,Gulf Tequila,Spirits,Casey Diaz,128,114,0,10,1
2026-01-25,San Antonio,Market Street,Lone Star Vodka,Spirits,Riley Brooks,127,121,0,9,3
2026-01-25,Austin,Kroger,Gulf Tequila,Beer,Taylor Morgan,172,155,2,13,3
2026-01-25,Houston,Tom Thumb,Hill Country IPA,Spirits,Casey Diaz,144,147,1,11,1
2026-01-25,Austin,Tom Thumb,Gulf Tequila,Wine,Sam Nguyen,125,107,1,11,3
2026-01-25,Houston,Whole Foods,Prairie Pinot Grigio,Beer,Drew Kim,189,188,0,13,0
2026-01-25,Austin,Whole Foods,Hill Country IPA,Wine,Drew Kim,179,163,0,12,0
2026-01-25,San Antonio,Central Market,Lone Star Vodka,Beer,Jamie Patel,188,162,1,8,5
2026-01-25,Dallas,Tom Thumb,Estate Ridge Cabernet,Wine,Jamie Patel,95,68,0,16,5
2026-01-25,Dallas,Kroger,Prairie Pinot Grigio,Wine,Drew Kim,106,127,1,10,2
2026-01-25,Austin,Tom Thumb,Gulf Tequila,Beer,Jamie Patel,165,147,1,7,0
2026-01-25,Dallas,Whole Foods,Prairie Pinot Grigio,Beer,Jamie Patel,174,128,0,9,0
2026-01-25,Dallas,Kroger,Lone Star Vodka,Wine,Alex Carter,118,119,0,13,0
2026-01-25,Austin,Kroger,Gulf Tequila,Beer,Casey Diaz,179,184,2,13,2
2026-01-25,San Antonio,Central Market,Lone Star Vodka,Beer,Drew Kim,184,171,1,6,1
2026-01-25,Austin,Whole Foods,Prairie Pinot Grigio,Spirits,Drew Kim,129,114,0,10,1
2026-01-25,Houston,Central Market,Prairie Pinot Grigio,Spirits,Jamie Patel,138,165,1,10,0
2026-01-25,Dallas,Tom Thumb,Estate Ridge Cabernet,Beer,Sam Nguyen,126,109,0,6,1
2026-01-25,Austin,Central Market,Estate Ridge Cabernet,Spirits,Riley Brooks,118,86,0,10,1
2026-01-25,Austin,Central Market,Prairie Pinot Grigio,Spirits,Casey Diaz,102,116,2,8,0
2026-01-25,Dallas,Whole Foods,Lone Star Vodka,Wine,Jamie Patel,134,125,0,10,1
2026-01-25,Austin,Tom Thumb,Prairie Pinot Grigio,Spirits,Sam Nguyen,126,156,3,16,0
2026-01-25,Austin,Central Market,Hill Country IPA,Wine,Jamie Patel,137,122,0,13,2
2026-01-25,Houston,Whole Foods,Hill Country IPA,Spirits,Drew Kim,146,193,3,11,2
2026-01-25,San Antonio,Tom Thumb,Estate Ridge Cabernet,Beer,Jordan Lee,150,148,0,10,0
2026-01-25,Dallas,Kroger,Gulf Tequila,Spirits,Jordan Lee,122,134,2,15,4
2026-01-25,Houston,Central Market,Estate Ridge Cabernet,Spirits,Casey Diaz,120,151,1,15,0
2026-01-25,Austin,Kroger,Estate Ridge Cabernet,Beer,Sam Nguyen,175,227,3,7,1
2026-01-25,Dallas,Whole Foods,Lone Star Vodka,Beer,Riley Brooks,175,201,1,12,0
2026-01-25,Houston,Kroger,Lone Star Vodka,Wine,Jordan Lee,137,144,0,14,0
2026-01-25,Houston,Whole Foods,Lone Star Vodka,Wine,Taylor Morgan,158,150,0,9,2
2026-01-25,Houston,Market Street,Prairie Pinot Grigio,Wine,Sam Nguyen,192,195,2,15,2
2026-01-25,Austin,Kroger,Estate Ridge Cabernet,Wine,Riley Brooks,156,172,2,11,1
2026-01-25,San Antonio,Whole Foods,Gulf Tequila,Spirits,Sam Nguyen,121,136,1,15,1
2026-01-25,San Antonio,Whole Foods,Hill Country IPA,Wine,Jamie Patel,172,197,1,10,0
2026-01-25,Austin,Central Market,Lone Star Vodka,Wine,Jamie Patel,142,113,0,14,3
2026-01-25,Dallas,Whole Foods,Hill Country IPA,Beer,Jordan Lee,182,209,1,14,0
2026-01-25,San Antonio,Central Market,Hill Country IPA,Beer,Sam Nguyen,184,209,1,15,1
2026-01-25,Dallas,Tom Thumb,Gulf Tequila,Spirits,Taylor Morgan,104,109,1,12,2
2026-01-25,Austin,Kroger,Gulf Tequila,Spirits,Jordan Lee,121,133,2,13,2
2026-01-25,Houston,Kroger,Lone Star Vodka,Spirits,Jamie Patel,130,127,2,16,2
2026-01-25,San Antonio,Market Street,Estate Ridge Cabernet,Beer,Alex Carter,185,196,1,6,0
2026-01-25,San Antonio,Central Market,Gulf Tequila,Spirits,Jamie Patel,94,97,1,10,3
2026-01-25,San Antonio,Market Street,Prairie Pinot Grigio,Spirits,Jamie Patel,141,151,2,11,0
2026-01-25,Austin,Whole Foods,Hill Country IPA,Beer,Drew Kim,175,194,1,11,1
2026-01-25,Dallas,Central Market,Hill Country IPA,Spirits,Jamie Patel,120,136,2,17,0
2026-01-25,Dallas,Central Market,Lone Star Vodka,Beer,Riley Brooks,176,149,0,14,1
2026-01-25,Dallas,Market Street,Hill Country IPA,Beer,Casey Diaz,172,130,0,12,2
2026-01-25,Dallas,Whole Foods,Estate Ridge Cabernet,Beer,Jamie Patel,174,190,4,13,2
2026-01-25,Austin,Central Market,Hill Country IPA,Beer,Sam Nguyen,171,203,3,11,1
2026-01-25,Dallas,Central Market,Gulf Tequila,Spirits,Riley Brooks,119,132,1,11,0
2026-01-25,Dallas,Central Market,Lone Star Vodka,Beer,Taylor Morgan,178,162,2,12,1
2026-01-25,Houston,Tom Thumb,Estate Ridge Cabernet,Beer,Sam Nguyen,172,176,1,10,0
2026-01-25,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Jamie Patel,123,116,1,11,0
2026-01-25,Dallas,Central Market,Lone Star Vodka,Wine,Riley Brooks,120,144,2,11,0
2026-01-25,Austin,Central Market,Hill Country IPA,Wine,Alex Carter,133,136,2,14,1
2026-01-25,Houston,Whole Foods,Lone Star Vodka,Wine,Jamie Patel,170,166,1,12,2
2026-01-25,San Antonio,Whole Foods,Hill Country IPA,Beer,Drew Kim,187,224,1,12,0
2026-01-25,Dallas,Tom Thumb,Prairie Pinot Grigio,Wine,Jordan Lee,140,139,0,10,2
2026-01-25,Austin,Tom Thumb,Lone Star Vodka,Wine,Riley Brooks,127,138,1,10,1
2026-01-25,San Antonio,Market Street,Hill Country IPA,Wine,Taylor Morgan,174,171,0,12,0
2026-01-25,Austin,Central Market,Gulf Tequila,Beer,Riley Brooks,157,187,2,9,1
2026-01-25,Dallas,Kroger,Gulf Tequila,Spirits,Sam Nguyen,108,119,0,13,1
2026-01-25,Houston,Market Street,Hill Country IPA,Spirits,Riley Brooks,148,157,1,9,0
2026-01-25,Houston,Tom Thumb,Gulf Tequila,Spirits,Casey Diaz,122,138,3,10,3
2026-01-25,Austin,Market Street,Lone Star Vodka,Wine,Riley Brooks,171,163,1,14,4
2026-01-25,Dallas,Kroger,Estate Ridge Cabernet,Beer,Casey Diaz,140,148,0,15,1
2026-01-25,Dallas,Tom Thumb,Lone Star Vodka,Spirits,Alex Carter,91,89,2,14,1
2026-01-25,Dallas,Central Market,Gulf Tequila,Spirits,Drew Kim,140,142,1,13,1
2026-01-25,Dallas,Market Street,Gulf Tequila,Beer,Taylor Morgan,194,190,0,7,0
2026-01-25,Austin,Market Street,Prairie Pinot Grigio,Wine,Sam Nguyen,146,127,1,13,3
2026-01-25,Dallas,Central Market,Gulf Tequila,Beer,Casey Diaz,208,260,2,7,0
2026-01-25,Houston,Market Street,Hill Country IPA,Beer,Taylor Morgan,227,269,1,9,0
2026-01-25,Houston,Whole Foods,Hill Country IPA,Beer,Alex Carter,190,160,0,16,1
2026-01-25,Houston,Tom Thumb,Lone Star Vodka,Spirits,Sam Nguyen,111,142,1,10,0
2026-01-25,San Antonio,Tom Thumb,Lone Star Vodka,Beer,Jordan Lee,194,250,4,15,0
2026-01-26,Austin,Tom Thumb,Lone Star Vodka,Spirits,Alex Carter,79,76,1,9,0
2026-01-26,Austin,Market Street,Lone Star Vodka,Spirits,Taylor Morgan,122,146,2,9,3
2026-01-26,Houston,Market Street,Hill Country IPA,Spirits,Jamie Patel,115,138,5,7,1
2026-01-26,San Antonio,Market Street,Estate Ridge Cabernet,Spirits,Riley Brooks,113,110,0,11,0
2026-01-26,Dallas,Central Market,Estate Ridge Cabernet,Spirits,Taylor Morgan,119,123,1,5,0
2026-01-26,Austin,Market Street,Lone Star Vodka,Spirits,Jordan Lee,133,106,0,6,2
2026-01-26,Dallas,Whole Foods,Estate Ridge Cabernet,Beer,Alex Carter,171,203,2,14,2
2026-01-26,San Antonio,Whole Foods,Lone Star Vodka,Spirits,Jordan Lee,130,116,1,18,3
2026-01-26,Houston,Kroger,Lone Star Vodka,Spirits,Casey Diaz,133,145,2,14,1
2026-01-26,Austin,Market Street,Prairie Pinot Grigio,Wine,Riley Brooks,154,189,3,13,0
2026-01-26,San Antonio,Central Market,Estate Ridge Cabernet,Spirits,Taylor Morgan,99,115,3,11,1
2026-01-26,Houston,Market Street,Hill Country IPA,Beer,Taylor Morgan,196,239,3,12,0
2026-01-26,Austin,Kroger,Estate Ridge Cabernet,Spirits,Sam Nguyen,120,120,1,8,2
2026-01-26,Dallas,Market Street,Gulf Tequila,Spirits,Alex Carter,112,141,2,10,1
2026-01-26,San Antonio,Whole Foods,Estate Ridge Cabernet,Beer,Riley Brooks,200,264,3,10,2
2026-01-26,Austin,Tom Thumb,Estate Ridge Cabernet,Beer,Drew Kim,142,168,2,12,0
2026-01-26,Houston,Whole Foods,Prairie Pinot Grigio,Beer,Alex Carter,201,186,1,12,1
2026-01-26,Houston,Central Market,Estate Ridge Cabernet,Wine,Alex Carter,185,162,1,7,2
2026-01-26,Dallas,Kroger,Gulf Tequila,Wine,Sam Nguyen,132,152,1,11,1
2026-01-26,Houston,Central Market,Gulf Tequila,Wine,Riley Brooks,170,153,0,16,1
2026-01-26,San Antonio,Central Market,Lone Star Vodka,Beer,Drew Kim,192,207,0,15,1
2026-01-26,Dallas,Kroger,Prairie Pinot Grigio,Wine,Drew Kim,141,150,1,9,1
2026-01-26,Dallas,Tom Thumb,Estate Ridge Cabernet,Spirits,Sam Nguyen,88,94,1,7,0
2026-01-26,San Antonio,Central Market,Prairie Pinot Grigio,Beer,Drew Kim,184,204,3,11,0
2026-01-26,Houston,Whole Foods,Gulf Tequila,Beer,Riley Brooks,233,266,0,11,0
2026-01-26,Austin,Tom Thumb,Estate Ridge Cabernet,Spirits,Sam Nguyen,113,103,1,12,0
2026-01-26,Houston,Central Market,Prairie Pinot Grigio,Spirits,Alex Carter,128,127,0,7,1
2026-01-26,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Sam Nguyen,118,122,2,9,1
2026-01-26,San Antonio,Whole Foods,Prairie Pinot Grigio,Spirits,Riley Brooks,125,155,1,11,0
2026-01-26,Dallas,Kroger,Gulf Tequila,Spirits,Sam Nguyen,94,73,0,16,2
2026-01-26,Austin,Market Street,Prairie Pinot Grigio,Beer,Alex Carter,199,239,3,13,0
2026-01-26,San Antonio,Kroger,Hill Country IPA,Beer,Riley Brooks,168,155,1,11,2
2026-01-26,Austin,Market Street,Gulf Tequila,Wine,Casey Diaz,141,119,0,11,2
2026-01-26,Houston,Whole Foods,Gulf Tequila,Spirits,Casey Diaz,129,106,0,12,0
2026-01-26,San Antonio,Central Market,Estate Ridge Cabernet,Spirits,Riley Brooks,99,95,2,16,3
2026-01-26,Austin,Central Market,Prairie Pinot Grigio,Beer,Drew Kim,165,143,0,8,3
2026-01-26,Houston,Kroger,Lone Star Vodka,Spirits,Sam Nguyen,104,94,2,12,0
2026-01-26,San Antonio,Kroger,Hill Country IPA,Wine,Riley Brooks,146,135,1,7,3
2026-01-26,San Antonio,Kroger,Prairie Pinot Grigio,Beer,Sam Nguyen,182,183,2,10,1
2026-01-26,San Antonio,Market Street,Hill Country IPA,Spirits,Jordan Lee,162,154,0,15,2
2026-01-26,Dallas,Market Street,Hill Country IPA,Wine,Alex Carter,139,158,3,10,2
2026-01-26,Austin,Whole Foods,Lone Star Vodka,Spirits,Drew Kim,111,99,1,8,1
2026-01-26,San Antonio,Market Street,Lone Star Vodka,Beer,Taylor Morgan,195,217,1,13,0
2026-01-26,Austin,Kroger,Lone Star Vodka,Beer,Drew Kim,164,158,1,7,1
2026-01-26,Dallas,Whole Foods,Hill Country IPA,Beer,Taylor Morgan,169,194,0,13,0
2026-01-26,Austin,Tom Thumb,Gulf Tequila,Wine,Alex Carter,121,101,1,10,0
2026-01-26,Houston,Tom Thumb,Gulf Tequila,Spirits,Drew Kim,153,166,1,15,1
2026-01-26,San Antonio,Market Street,Lone Star Vodka,Beer,Casey Diaz,214,217,1,11,1
2026-01-26,Austin,Market Street,Lone Star Vodka,Wine,Sam Nguyen,159,163,1,13,1
2026-01-26,San Antonio,Market Street,Gulf Tequila,Beer,Taylor Morgan,184,282,4,11,2
2026-01-26,San Antonio,Central Market,Lone Star Vodka,Beer,Sam Nguyen,181,202,2,12,3
2026-01-26,San Antonio,Central Market,Lone Star Vodka,Beer,Alex Carter,170,167,1,8,0
2026-01-26,Dallas,Whole Foods,Gulf Tequila,Spirits,Casey Diaz,106,101,0,13,0
2026-01-26,Austin,Kroger,Hill Country IPA,Beer,Riley Brooks,164,183,2,8,1
2026-01-26,Dallas,Kroger,Prairie Pinot Grigio,Wine,Jamie Patel,135,146,2,11,1
2026-01-26,Houston,Market Street,Gulf Tequila,Beer,Casey Diaz,238,229,0,12,0
2026-01-26,Houston,Tom Thumb,Lone Star Vodka,Wine,Sam Nguyen,128,120,0,13,1
2026-01-26,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Taylor Morgan,136,139,0,11,0
2026-01-26,San Antonio,Kroger,Hill Country IPA,Beer,Drew Kim,150,159,3,11,1
2026-01-26,Austin,Whole Foods,Estate Ridge Cabernet,Spirits,Drew Kim,112,99,0,14,3
2026-01-26,Austin,Central Market,Estate Ridge Cabernet,Spirits,Taylor Morgan,125,117,0,16,1
2026-01-26,Austin,Whole Foods,Gulf Tequila,Beer,Casey Diaz,172,162,1,8,1
2026-01-26,Dallas,Tom Thumb,Estate Ridge Cabernet,Wine,Taylor Morgan,130,125,1,12,2
2026-01-26,San Antonio,Tom Thumb,Prairie Pinot Grigio,Wine,Casey Diaz,109,116,0,19,1
2026-01-26,Houston,Whole Foods,Lone Star Vodka,Beer,Jamie Patel,225,180,1,12,2
2026-01-26,Dallas,Kroger,Lone Star Vodka,Beer,Taylor Morgan,178,213,1,10,0
2026-01-26,Houston,Market Street,Prairie Pinot Grigio,Wine,Jordan Lee,186,221,3,12,1
2026-01-26,Houston,Kroger,Gulf Tequila,Spirits,Taylor Morgan,126,174,2,11,1
2026-01-26,Houston,Central Market,Hill Country IPA,Wine,Jordan Lee,151,151,1,9,2
2026-01-26,Austin,Market Street,Gulf Tequila,Spirits,Jamie Patel,140,117,0,17,0
2026-01-26,Austin,Market Street,Lone Star Vodka,Beer,Drew Kim,196,199,0,15,0
2026-01-26,Austin,Tom Thumb,Gulf Tequila,Spirits,Taylor Morgan,111,95,0,8,0
2026-01-26,Austin,Whole Foods,Hill Country IPA,Spirits,Jamie Patel,116,95,1,11,0
2026-01-26,Dallas,Central Market,Hill Country IPA,Beer,Jamie Patel,177,173,1,15,0
2026-01-26,Houston,Kroger,Gulf Tequila,Spirits,Taylor Morgan,106,107,1,11,1
2026-01-26,Houston,Whole Foods,Lone Star Vodka,Spirits,Sam Nguyen,141,147,1,8,1
2026-01-26,Houston,Whole Foods,Prairie Pinot Grigio,Wine,Riley Brooks,148,125,1,14,0
2026-01-26,San Antonio,Whole Foods,Prairie Pinot Grigio,Spirits,Alex Carter,130,116,1,12,2
2026-01-26,San Antonio,Market Street,Gulf Tequila,Beer,Jordan Lee,183,202,1,13,1
2026-01-26,Dallas,Central Market,Lone Star Vodka,Wine,Casey Diaz,111,114,2,17,0
2026-01-26,Dallas,Tom Thumb,Prairie Pinot Grigio,Spirits,Drew Kim,118,129,0,6,1
2026-01-26,Dallas,Kroger,Estate Ridge Cabernet,Beer,Alex Carter,169,160,0,14,1
2026-01-26,Dallas,Tom Thumb,Lone Star Vodka,Wine,Jordan Lee,126,113,1,11,1
2026-01-26,Austin,Central Market,Prairie Pinot Grigio,Beer,Jamie Patel,168,197,2,10,0
2026-01-26,Dallas,Kroger,Prairie Pinot Grigio,Wine,Jordan Lee,130,108,0,16,1
2026-01-26,Austin,Tom Thumb,Estate Ridge Cabernet,Spirits,Taylor Morgan,123,130,1,13,2
2026-01-26,Austin,Market Street,Prairie Pinot Grigio,Wine,Drew Kim,147,133,0,13,1
2026-01-26,Dallas,Market Street,Hill Country IPA,Wine,Taylor Morgan,152,148,0,10,1
2026-01-26,San Antonio,Tom Thumb,Prairie Pinot Grigio,Beer,Riley Brooks,148,122,0,13,2
2026-01-26,Houston,Central Market,Gulf Tequila,Beer,Sam Nguyen,186,205,0,16,1
2026-01-26,San Antonio,Tom Thumb,Estate Ridge Cabernet,Beer,Jamie Patel,170,155,2,13,0
2026-01-26,Austin,Kroger,Prairie Pinot Grigio,Beer,Taylor Morgan,165,208,4,15,2
2026-01-26,San Antonio,Whole Foods,Lone Star Vodka,Spirits,Drew Kim,135,134,2,14,0
2026-01-26,Houston,Central Market,Lone Star Vodka,Spirits,Alex Carter,141,124,0,13,1
2026-01-26,Austin,Kroger,Lone Star Vodka,Wine,Casey Diaz,104,92,0,5,1
2026-01-26,Houston,Central Market,Gulf Tequila,Spirits,Jordan Lee,153,142,0,9,0
2026-01-26,Austin,Tom Thumb,Estate Ridge Cabernet,Beer,Riley Brooks,167,152,0,7,0
2026-01-26,Houston,Central Market,Hill Country IPA,Wine,Taylor Morgan,156,199,3,14,1
2026-01-26,San Antonio,Kroger,Prairie Pinot Grigio,Spirits,Taylor Morgan,103,110,1,11,0
2026-01-26,San Antonio,Tom Thumb,Gulf Tequila,Spirits,Taylor Morgan,134,118,0,15,0
2026-01-27,Austin,Market Street,Prairie Pinot Grigio,Spirits,Alex Carter,134,122,1,8,2
2026-01-27,Houston,Whole Foods,Gulf Tequila,Wine,Riley Brooks,145,138,2,17,0
2026-01-27,San Antonio,Whole Foods,Estate Ridge Cabernet,Spirits,Drew Kim,140,143,1,16,1
2026-01-27,Dallas,Central Market,Gulf Tequila,Beer,Jamie Patel,148,144,0,16,0
2026-01-27,Houston,Whole Foods,Lone Star Vodka,Spirits,Taylor Morgan,139,131,1,12,0
2026-01-27,Houston,Tom Thumb,Hill Country IPA,Beer,Casey Diaz,199,194,0,11,0
2026-01-27,Houston,Market Street,Prairie Pinot Grigio,Beer,Taylor Morgan,214,225,0,16,0
2026-01-27,Dallas,Kroger,Prairie Pinot Grigio,Wine,Alex Carter,121,101,0,15,1
2026-01-27,Austin,Kroger,Estate Ridge Cabernet,Wine,Alex Carter,155,152,0,12,2
2026-01-27,Austin,Market Street,Prairie Pinot Grigio,Beer,Casey Diaz,184,242,2,14,0
2026-01-27,Houston,Tom Thumb,Estate Ridge Cabernet,Wine,Jamie Patel,132,112,0,12,0
2026-01-27,Austin,Market Street,Prairie Pinot Grigio,Beer,Jordan Lee,199,256,1,13,0
2026-01-27,San Antonio,Central Market,Hill Country IPA,Wine,Taylor Morgan,126,126,2,9,1
2026-01-27,San Antonio,Whole Foods,Gulf Tequila,Beer,Taylor Morgan,207,219,1,13,1
2026-01-27,Austin,Kroger,Gulf Tequila,Spirits,Casey Diaz,132,118,0,9,0
2026-01-27,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Jamie Patel,136,156,0,11,1
2026-01-27,Austin,Market Street,Lone Star Vodka,Spirits,Casey Diaz,150,149,1,13,1
2026-01-27,San Antonio,Whole Foods,Prairie Pinot Grigio,Spirits,Jordan Lee,142,135,1,10,1
2026-01-27,San Antonio,Tom Thumb,Estate Ridge Cabernet,Wine,Jamie Patel,96,92,0,9,1
2026-01-27,Austin,Whole Foods,Prairie Pinot Grigio,Wine,Riley Brooks,137,144,0,13,3
2026-01-27,San Antonio,Central Market,Prairie Pinot Grigio,Wine,Casey Diaz,142,119,0,15,0
2026-01-27,Houston,Whole Foods,Prairie Pinot Grigio,Beer,Drew Kim,207,266,3,15,0
2026-01-27,San Antonio,Whole Foods,Lone Star Vodka,Beer,Drew Kim,183,154,1,12,0
2026-01-27,Austin,Market Street,Gulf Tequila,Wine,Taylor Morgan,144,146,3,11,2
2026-01-27,San Antonio,Tom Thumb,Estate Ridge Cabernet,Beer,Drew Kim,147,127,0,11,4
2026-01-27,San Antonio,Central Market,Hill Country IPA,Spirits,Jamie Patel,145,128,1,9,0
2026-01-27,Houston,Tom Thumb,Hill Country IPA,Beer,Drew Kim,164,201,2,11,0
2026-01-27,Dallas,Kroger,Lone Star Vodka,Spirits,Sam Nguyen,97,120,3,12,1
2026-01-27,Houston,Central Market,Gulf Tequila,Spirits,Jordan Lee,108,107,0,13,0
2026-01-27,Dallas,Whole Foods,Hill Country IPA,Spirits,Drew Kim,110,97,1,8,2
2026-01-27,San Antonio,Tom Thumb,Prairie Pinot Grigio,Wine,Casey Diaz,132,128,1,14,1
2026-01-27,San Antonio,Whole Foods,Prairie Pinot Grigio,Beer,Alex Carter,191,228,2,15,2
2026-01-27,Austin,Tom Thumb,Prairie Pinot Grigio,Wine,Jamie Patel,111,112,0,17,1
2026-01-27,Austin,Kroger,Estate Ridge Cabernet,Spirits,Jordan Lee,129,112,1,13,1
2026-01-27,Austin,Tom Thumb,Hill Country IPA,Wine,Casey Diaz,107,103,1,8,4
2026-01-27,Dallas,Central Market,Lone Star Vodka,Beer,Alex Carter,151,137,0,14,3
2026-01-27,Dallas,Whole Foods,Estate Ridge Cabernet,Beer,Riley Brooks,170,194,2,12,2
2026-01-27,Dallas,Kroger,Prairie Pinot Grigio,Beer,Riley Brooks,159,135,0,17,1
2026-01-27,Houston,Kroger,Estate Ridge Cabernet,Wine,Taylor Morgan,164,162,2,10,0
2026-01-27,Dallas,Central Market,Prairie Pinot Grigio,Wine,Jordan Lee,126,163,3,13,1
2026-01-27,San Antonio,Central Market,Estate Ridge Cabernet,Beer,Sam Nguyen,187,171,1,9,2
2026-01-27,Houston,Kroger,Estate Ridge Cabernet,Beer,Alex Carter,223,247,1,14,1
2026-01-27,Houston,Kroger,Lone Star Vodka,Wine,Casey Diaz,151,124,1,10,2
